Contrast,Correlation,Energy,Homogeneity,R_mean,G_mean,B_mean,H_mean,S_mean,V_mean,Area,Perimeter,Mean,StdDev,Label
171.77381378912565,0.843443796497173,0.6551419836715747,0.7926315153134992,94.67276000976562,94.67276000976562,94.67276000976562,0.0,0.0,94.67276000976562,22131,2239.550418496132,11.262191772460938,23.375972546839343,acne
240.56167021789932,0.876897846395496,0.6866011776658296,0.7702980161726619,104.8387451171875,104.8387451171875,104.8387451171875,0.0,0.0,104.8387451171875,20003,2491.1067678928375,18.27410888671875,31.25574407852429,acne
684.586129590282,0.879849102467594,0.7379631865678082,0.78068035674897,157.87864685058594,157.87864685058594,157.87864685058594,0.0,0.0,157.87864685058594,16146,2472.2682354450226,29.4393310546875,53.351507698681154,acne
439.73725480335537,0.8397357963246732,0.7761414546412999,0.8114425775395593,183.34146118164062,183.34146118164062,183.34146118164062,0.0,0.0,183.34146118164062,14004,1962.4793508052826,16.79266357421875,37.100003897498915,acne
615.3926412971887,0.919155687799926,0.30404355258873117,0.47673619540787215,147.64231872558594,147.64231872558594,147.64231872558594,0.0,0.0,147.64231872558594,44773,1667.8031647205353,82.81649780273438,61.75777781102951,acne
1037.9122620507308,0.8256355129629666,0.6572301918652345,0.7135859632385864,138.06982421875,138.06982421875,138.06982421875,0.0,0.0,138.06982421875,20723,4458.206394314766,36.4263916015625,54.63988537010997,acne
554.6374426359914,0.8614489903224257,0.6719616139428124,0.7346381379023068,141.64651489257812,141.64651489257812,141.64651489257812,0.0,0.0,141.64651489257812,20530,3308.4175106287003,27.278472900390625,44.77257660860972,acne
863.8460860382065,0.8670788121269019,0.6421204586017821,0.7030050917259443,162.68064880371094,162.68064880371094,162.68064880371094,0.0,0.0,162.68064880371094,22188,3073.329196333885,38.68922424316406,56.99266720236995,acne
416.98021678046484,0.8970793339197494,0.49653962349402125,0.60563408003038,100.67500305175781,100.67500305175781,100.67500305175781,0.0,0.0,100.67500305175781,32118,2875.1240129470825,41.503936767578125,44.92406091561958,acne
640.2667584418646,0.8186063750152512,0.7115603967839256,0.7559659513594871,130.178955078125,130.178955078125,130.178955078125,0.0,0.0,130.178955078125,17594,3610.785040616989,24.179718017578125,42.0622640719212,acne
228.02448261448524,0.7672699324378679,0.4948574977784902,0.725028677694341,55.56683349609375,55.56683349609375,55.56683349609375,0.0,0.0,55.56683349609375,32925,3388.0571191310883,12.338409423828125,22.112654611204924,acne
